Time;Name;Page;Referrer;Load Generator;Response code;Assertions;Time;Size;Population;Virtual User;
1706278439116;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#903 - Actions#1;
1706278440184;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#833 - Actions#1;
1706278441681;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281081/edit/availability-and-resilience/outage-reporting;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/availability-and-resilie;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/${pServiceId}/edit/availability-and-resilience/approach-to-resilience;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#233 - Actions#1;
1706278442228;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#835 - Actions#1;
1706278443685;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/contact-details;/suppliers/frameworks/g-cloud-14/declaration/edit/declaration-of-accuracy-and-understanding;/suppliers/frameworks/g-cloud-14/declaration/edit/declaration-of-accuracy-and-understanding;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#588 - Actions#1;
1706278446195;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#753 - Actions#1;
1706278446576;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#860 - Actions#1;
1706278447525;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;200;1 Assertion failed;11.3;32182;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1057 - Actions#1;
1706278454276;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;200;1 Assertion failed;25.4;31949;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1049 - Actions#1;
1706278477165;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;200;1 Assertion failed;30.6;32197;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1149 - Actions#1;
1706278581288;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#944 - Actions#1;
1706278581358;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#910 - Actions#1;
1706278582029;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#940 - Actions#1;
1706278582311;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281271/edit/user-support/support-levels;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/user-support/onsite-supp;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/${pServiceId}/edit/user-support/onsite-support;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#472 - Actions#1;
1706278582389;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1035 - Actions#1;
1706278582533;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1167 - Actions#1;
1706278582615;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#844 - Actions#1;
1706278582684;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#958 - Actions#1;
1706278582715;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1144 - Actions#1;
1706278582716;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#989 - Actions#1;
1706278582756;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/modern-slavery;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#768 - Actions#1;
1706278583403;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1156 - Actions#1;
1706278583666;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#851 - Actions#1;
1706278584232;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#906 - Actions#1;
1706278584334;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1020 - Actions#1;
1706278584395;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1129 - Actions#1;
1706278584561;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1025 - Actions#1;
1706278584634;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#830 - Actions#1;
1706278585178;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#841 - Actions#1;
1706278585348;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/working-with-government;/suppliers/frameworks/g-cloud-14/declaration/edit/working-with-government;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#660 - Actions#1;
1706278585378;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1076 - Actions#1;
1706278585732;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1204 - Actions#1;
1706278585834;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1098 - Actions#1;
1706278586034;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1213 - Actions#1;
1706278586042;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#964 - Actions#1;
1706278586274;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/modern-slavery;/suppliers/frameworks/g-cloud-14/declaration/edit/modern-slavery;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#657 - Actions#1;
1706278586656;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1006 - Actions#1;
1706278586750;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#735 - Actions#1;
1706278586872;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281056/edit/operational-security/incident-management-approach;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/operational-security/inc;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/${pServiceId}/edit/operational-security/incident-management-type;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#419 - Actions#1;
1706278587336;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1130 - Actions#1;
1706278587694;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#967 - Actions#1;
1706278587711;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1081 - Actions#1;
1706278587859;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1182 - Actions#1;
1706278587885;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281293/edit/service-features-and-benefits/service-features-and-benefits;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/service-features-and-ben;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#567 - Actions#1;
1706278588057;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1047 - Actions#1;
1706278588537;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/reuse;/suppliers/frameworks/g-cloud-14/declaration/reuse;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1178 - Actions#1;
1706278588667;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281185/edit/scaling/usage-notifications;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/scaling/independence-of-;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/${pServiceId}/edit/scaling/independence-of-resources;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#312 - Actions#1;
1706278589414;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1106 - Actions#1;
1706278589416;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1195 - Actions#1;
1706278589437;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#963 - Actions#1;
